ACADEMIC YEAR , SEM, COURSE NAME , COURSE TITLE , DEPT , INSTRUCTOR NAME, REGIST, DETAILS
2007-08 , 2 ,CHM100 ,INTRODUCTION TO PROFESSION , CHM ,M K GHORAI,0
2007-08 , 2 ,CHM101 ,GENERAL CHEMISTRY , CHM ,S P RATH,0
2007-08 , 1 ,CHM101N ,CHEMISTRY LAB , CHM ,F A KHAN,0
2007-08 , 2 ,CHM101N ,CHEMISTRY LAB , CHM ,S P RATH,0
2007-08 , 1 ,CHM201N ,CHEMISTRY , CHM ,A CHANDRA,0
2007-08 , 2 ,CHM201R ,GENERAL CHEMISTRY , CHM ,S S MANOHARAN,0
2007-08 , 1 ,CHM205 ,INDUSTRIAL ORGANIC CHEMISTRY , CHM ,J N MOORTHY,0
2007-08 , 2 ,CHM222 ,BASIC PHYSICAL CHEMISTRY , CHM ,M RANGANATHAN,0
2007-08 , 1 ,CHM301 ,BASIC ORGANIC CHEMISTRY-I , CHM ,M L N RAO,0
2007-08 , 2 ,CHM302 ,BASIC ORGANIC CHEMISTRY II , CHM ,F A KHAN,0
2007-08 , 2 ,CHM341 ,BASIC INORGANIC CHEMISTRY , CHM ,B D GUPTA,0
2007-08 , 2 ,CHM343 ,INORGANIC CHEMISTRY LAB , CHM ,V CHANDRASEKHAR,0
2007-08 , 1 ,CHM401 ,ORGANIC CHEMISTRY I , CHM ,Y D VANKAR,0
2007-08 , 2 ,CHM402 ,ORGANIC CHEMISTRY II , CHM ,M K GHORAI,0
2007-08 , 2 ,CHM404 ,ORGANIC CHEMISTRY LAB. , CHM ,J N MOORTHY,0
2007-08 , 1 ,CHM421 ,PHYSICAL CHEMISTRY I , CHM ,K SRIHARI,0
2007-08 , 2 ,CHM422 ,PHYSICAL CHEMISTRY , CHM ,P GUPTA BHAYA,0
2007-08 , 1 ,CHM423 ,PHYSICAL CHEMISTRY LAB , CHM ,S SUNDAR MANOHARAN,0
2007-08 , 1 ,CHM441 ,INORGANIC CHEMISTRY I , CHM ,V CHANDRASEKHAR,0
2007-08 , 2 ,CHM442 ,INORGANIC CHEMSTRY II , CHM ,R N MUKHERJEE,0
2007-08 , 2 ,CHM443 ,INORGANIC CHEMISTRY LAB , CHM ,S SARKAR,0
2007-08 , 3 ,CHM481 ,BIOSYSTEMS , CHM ,R GURUNATH,0
2007-08 , 2 ,CHM481 ,BIOSYSTEMS , CHM ,R GURUNATH,0
2007-08 , 1 ,CHM503 ,ORGANIC PREPARATION LAB , CHM ,R GURUNATH,0
2007-08 , 1 ,CHM521 ,MATHEMATICS FOR CHEMISTRY , CHM ,CONVENOR DUGC,0
2007-08 , 1 ,CHM602 ,ADVANCED ORGANIC CHEMISTRY II , CHM ,M K GHORAI,0
2007-08 , 1 ,CHM609 ,PRINCIPALES OF ORGANIC CHEMISTRY , CHM ,V K SINGH,0
2007-08 , 1 ,CHM611 ,PHYSICAL ORGANIC CHEMISTRY , CHM ,V K YADAV,0
2007-08 , 2 ,CHM612 ,FRONTIERS IN ORGANIC CHEMISTRY , CHM ,V K SINGH,0
2007-08 , 1 ,CHM616 ,CHEMISTRY OF ORGANOMETALLIC COMPOUNDS , CHM ,J K BERA,0
2007-08 , 1 ,CHM621 ,CHEMICAL BINDING , CHM ,S MANOGARAN,0
2007-08 , 1 ,CHM626 ,SOLID STATE CHEMISTRY , CHM ,N S GAJBHIYE,0
2007-08 , 2 ,CHM626 ,SOLID STATE CHEMISTRY , CHM ,N S GAJBHIYE,0
2007-08 , 1 ,CHM629 ,PRINCIPLES OF PHYSICAL CHEMISTRY , CHM ,P GUPTA-BHAYA,0
2007-08 , 2 ,CHM631 ,APPLICATIONS OF MODERN INSTRUMENTAL METHODS , CHM ,P K BHARADAWAJ,0
2007-08 , 1 ,CHM646 ,BIO-INORGANIC CHEMISTRY , CHM ,S SARKAR,0
2007-08 , 2 ,CHM648 ,THE CHEMISTRY OF METAL-CARBON BOND: STRUCTURE REACTIVITY &amp; APPLICATIONS , CHM ,G ANANTHARAMAN,0
2007-08 , 1 ,CHM649 ,PRINCIPALES OF INORGANIC CHEMISTRY , CHM ,R N MUKHERJEE,0
2007-08 , 2 ,CHM650 ,STATISTICAL MECHANICS &amp; ITS APPL. TO CHEMISTRY , CHM ,A CHANDRA,0
2007-08 , 2 ,CHM651 ,CRYSTAL AND MOLECULAR STRUCTURE DETERMINATION , CHM ,J K BERA,0
2007-08 , 1 ,CHM654 ,SUPRAMOLECULAR CHEMISTRY , CHM ,P K BHARADWAJ,0
2007-08 , 2 ,CHM662 ,CHEMISTRY OF NATURAL PRODUCTS , CHM ,Y D VANKAR,0
2007-08 , 1 ,CHM664 ,MODERN PHYSICAL METHODS IN CHEMISTRY , CHM ,D GOSWAMI,0
2007-08 , 1 ,CHM668 ,ADVANCED MAIN GROUP CHEMISTRY , CHM ,G ANANTHARAMAN,0
2007-08 , 1 ,CHM676 ,INTRODUCTION TO BIONOMOTECHNOLOGY , CHM ,SANDEEP  VERMA,0
2007-08 , 2 ,CHM676 ,INTRODUCTION TO BIONOMOTECHNOLOGY , CHM ,S VERMA,0
2007-08 , 2 ,CHM679 ,MOLECULAR REACTION DYNAMICS , CHM ,K SRIHARI,0
2007-08 , 2 ,CHM689 ,NUCLEAR MAGNETIC RESONANCE SPECTROSCOPY , CHM ,S MANOGARAN,0
2007-08 , 2 ,CHM696 ,QUANTUM COMPUTING , CHM ,D GOSWAMI,0
2007-08 , 1 ,CHM699 ,LASER IN CHEMISTRY AND BIOLOGY , CHM ,CONVENOR DPGC,0
2007-08 , 1 ,CHM700 ,PROJECT , CHM ,CONVENOR DUGC,0
2007-08 , 2 ,CHM700 ,PROJECT , CHM ,CONVENOR DUGC,0
2007-08 , 1 ,CHM700. ,PROJECT , CHM ,CONVENOR DUGC                          1,0
2007-08 , 2 ,CHM700. ,PROJECT , CHM ,CONVENOR DUGC                          1,0
2007-08 , 1 ,CHM799 ,RESEARCH , CHM ,CONVENOR DPGC,0
2007-08 , 2 ,CHM799 ,RESEARCH , CHM ,CONVENOR DPGC,0
2007-08 , 1 ,CHM800 ,GENERAL SEMINAR , CHM ,S VERMA,0
2007-08 , 2 ,CHM800 ,GENERAL SEMINAR , CHM ,CONVENOR DPGC,0
2007-08 , 1 ,CHM801 ,GRADUATE SEMINAR , CHM ,S VERMA,0
2007-08 , 2 ,CHM801 ,GRADUATE SEMINAR , CHM ,CONVENOR DPGC,0
2007-08 , 2 ,CS100 ,INTRODUCTION TO PROFESSION , CSE ,CONVENER DUGC,0
2007-08 , 2 ,CS201 ,DISCRETE MATHEMATICS , CSE ,PIYUSH P KURUR,0
2007-08 , 1 ,CS210 ,DATA STRUCTURES AND ALGORITHMS I , CSE ,SURENDER BASWANA,0
2007-08 , 1 ,CS220 ,INTRODUCTION TO COMPUTER ORGANISATION , CSE ,AJAI JAIN,0
2007-08 , 2 ,CS315 ,PRINCIPLES OF DATA BASE SYSTEMS , CSE ,SUMIT GANGULI,0
2007-08 , 1 ,CS330 ,OPERATING SYSTEMS , CSE ,RAJAT MOONA,0
2007-08 , 2 ,CS335 ,COMPILER DESIGN , CSE ,SANJEEV K AGRAWAL,0
2007-08 , 1 ,CS340 ,THEORY OF COMPUTATION , CSE ,SOMENATH BISWAS,0
2007-08 , 2 ,CS345 ,ALGORITHMS-II , CSE ,SHASHANK K MEHTA,0
2007-08 , 1 ,CS350 ,PRINCIPLES OF PROGRAMMING LANGAUGES , CSE ,HARISH C KARNICK,0
2007-08 , 1 ,CS355 ,PROGRAMMING TOOLS AND TECHNIQUES , CSE ,SANJEEV KUMAR AGGARWAL,0
2007-08 , 2 ,CS355 ,PROGRAMMING TOOLS AND TECHNIQUES , CSE ,SANJEEV K AGARWAL,0
2007-08 , 2 ,CS365 ,ARTIFICIAL INTELLIGENCE PROGRAMMING , CSE ,AMITABHA MUKERJEE,0
2007-08 , 1 ,CS397 ,SPECIAL TOPICS IN COMPUTER SCIENCE , CSE ,CONVENOR DUGC,0
2007-08 , 2 ,CS397 ,SPECIAL TOPICS IN COMPUTER SCIENCE , CSE ,DHEERAJ SANGHI,0
2007-08 , 2 ,CS422 ,COMPUTER ARCHITECTURE , CSE ,AJAI JAIN,0
2007-08 , 1 ,CS425 ,COMPUTER NETWORKS , CSE ,DHEERAJ SANGHI,0
2007-08 , 1 ,CS455 ,INTRODUCTION TO SOFTWARE ENGINEERING , CSE ,T V PRABHAKAR,0
2007-08 , 1 ,CS497 ,SPECIAL TOPICS IN COMPUTER SCIENCE , CSE ,CONVENOR DUGC,0
2007-08 , 2 ,CS497 ,SPECIAL TOPICS IN COMPUTER SCIENCE , CSE ,DHEERAJ SANGHI,0
2007-08 , 1 ,CS498 ,B TECH  PROJECT , CSE ,CONVENOR DUGC,0
2007-08 , 2 ,CS498 ,B TECH  PROJECT , CSE ,DHEERAJ SANGHI,0
2007-08 , 3 ,CS498 ,B TECH  PROJECT , CSE ,CONVENOR DUGC,0
2007-08 , 1 ,CS499 ,B TECH PROJECT , CSE ,CONVENOR DUGC,0
2007-08 , 2 ,CS499 ,B TECH PROJECT , CSE ,DHEERAJ SANGHI,0
2007-08 , 3 ,CS499 ,B TECH PROJECT , CSE ,CONVENOR DUGC,0
2007-08 , 2 ,CS501 ,SECURITY , CSE ,COURSE DROP,0
2007-08 , 2 ,CS502 ,SENSOR NETWORKS , CSE ,COURSE DROP,0
2007-08 , 2 ,CS503 ,KNOWLEDGE REPRESENTATION , CSE ,COURSE DROP,0
2007-08 , 1 ,CS622 ,ADVANCED COMPUTER ARCHITECTURE , CSE ,MAINAK CHAUDHURI,0
2007-08 , 2 ,CS625 ,ADVANCED COMPUTER NETWORKS , CSE ,DHEERAJ SANGHI,0
2007-08 , 2 ,CS632 ,TOPICS IN DISTRIBUTED SYSTEMS , CSE ,RATAN K GHOSH,0
2007-08 , 1 ,CS634 ,MOBILE COMPUTING , CSE ,RATAN KUMAR GHOSH,0
2007-08 , 1 ,CS640 ,COMPUTATIONAL COMPLEXITY , CSE ,MANINDRA AGRAWAL,0
2007-08 , 2 ,CS641 ,MODERN CRYPTOLOGY , CSE ,MANINDRA AGRAWAL,0
2007-08 , 2 ,CS644 ,FINITE AUTOMATA ON INFINITE INPUTS , CSE ,ANIL SETH,0
2007-08 , 1 ,CS646 ,PARALLEL ALGORITHMS , CSE ,SANJEEV SAXENA,0
2007-08 , 2 ,CS646 ,PARALLEL ALGORITHMS , CSE ,PHALGUNI GUPTA,0
2007-08 , 2 ,CS648 ,RANDOMIZED ALGORITHMS , CSE ,SURENDER BASWANA,0
2007-08 , 1 ,CS649 ,LOGIC IN COMPUTER SCIENCE , CSE ,ANIL SETH,0
2007-08 , 2 ,CS663 ,COMPUTATIONAL GEOMETRY , CSE ,SANJEEV SAXENA,0
2007-08 , 2 ,CS674 ,MACHINE LEARNING &amp; KNOWLEDGE DISCOVERY , CSE ,HARISH C KARNICK,0
2007-08 , 1 ,CS676 ,COMPUTER VISION AND IMAGE PROCESSING , CSE ,AMITABHA MUKERJEE,0
2007-08 , 1 ,CS681 ,COMPUTATIONAL NUMBER THEORY AND ALGEBRA , CSE ,PIYUSH P KURUR,0
2007-08 , 1 ,CS697 ,SPECIAL TOPICS IN COMPUTER SCIENCE , CSE ,DPGC CONVENOR,0
2007-08 , 2 ,CS697 ,SPECIAL TOPICS IN COMPUTER SCIENCE , CSE ,CONVENOR DPGC,0
2007-08 , 1 ,CS698G ,GRAPH THEORY , CSE ,SHAHANK K MEHTA,0
2007-08 , 2 ,CS698H ,ADVANCED NATURAL LANGUAGE PROCESSING , CSE ,R M K SINHA,0
2007-08 , 2 ,CS698W ,TOPICS IN BIO-COMPUTING , CSE ,SOMENATH BISWAS,0
2007-08 , 1 ,CS698X ,MULTIMODAL BIOMETRICS , CSE ,PHALGUNI GUPTA,0
2007-08 , 1 ,CS698Z ,PROGRAM OPTIMIZATION FOR MULTICORE ARCHITECTURES , CSE ,SANJEEV KUMAR AGGARWAL,0
2007-08 , 1 ,CS699 ,M TECH THESIS , CSE ,CONVENOR DPGC,0
2007-08 , 2 ,CS699 ,M TECH THESIS , CSE ,CONVENOR DPGC,0
2007-08 , 3 ,CS699 ,M TECH THESIS , CSE ,CONVENOR DPGC,0
2007-08 , 1 ,CS699. ,M TECH THESIS (FOR DUAL DEGREE ONLY) , CSE ,DHEERAJ SANGHI,0
2007-08 , 2 ,CS699. ,M TECH THESIS (FOR DUAL DEGREE ONLY) , CSE ,CONVENOR DPGC,0
2007-08 , 3 ,CS699. ,M TECH THESIS (FOR DUAL DEGREE ONLY) , CSE ,CONVENOR DUGC,0
2007-08 , 1 ,CS719 ,DATA STREAMING: ALGORITHMS &amp; SYSTEMS , CSE ,SUMIT GANGULY,0
2007-08 , 2 ,CS727 ,TOPICS IN INTERNET TECHNOLOGIES , CSE ,T V PRABHKAR,0
2007-08 , 1 ,CS797 ,SPECIAL TOPICS IN COMPUTER SCIENCE , CSE ,SPGC CONVENOR,0
2007-08 , 1 ,CS799 ,PHD THESIS , CSE ,CONVENOR DPGC,0
2007-08 , 2 ,CS799 ,PHD THESIS , CSE ,CONVENOR DPGC,0
2007-08 , 1 ,DES601 ,DESIGN THEORY , MDES ,PROF. AMIT RAY,0
2007-08 , 1 ,DES602 ,DESIGN PRACTICE I , MDES ,PRASHANT KUMAR,0
2007-08 , 2 ,DES603 ,DESIGN PRACTICE II , MDES ,S G DHANDE,0
2007-08 , 1 ,DES622 ,2D AND 3D VISUAL DESIGN , MDES ,KOUMUDI P PATIL,0
2007-08 , 2 ,DES623 ,TOPICS IN MOTION PICTURES , MDES ,SATYAKI ROY,0
2007-08 , 2 ,DES624 ,ELEMENTS AND PRINCIPAL OF DESIGN , MDES ,SATYAKI ROY,0
2007-08 , 2 ,DES627 ,MANAGEMENT OF DESIGN AND INNOVATION , MDES ,JAYANTA CHATTERJEE,0
2007-08 , 2 ,DES628 ,"DESIGN, CULTURE AND SOCIETY ", MDES ,MUNMUN JHA,0
2007-08 , 1 ,DES681 ,DESIGN PROJECT I , MDES ,SANJAY G DHANDE,0
2007-08 , 2 ,DES682 ,DESIGN PROJECT II , MDES ,SATYAKO ROY,0
2007-08 , 1 ,DES698 ,SPECIAL STUDIES/PROJECT COURSES IN DESIGN , MDES ,AMIT RAY,0
2007-08 , 1 ,DES699 ,M DES THESIS , MDES ,ALL SUPERVISORS,0
2007-08 , 2 ,DES699 ,M DES THESIS , MDES ,CONVENOR DPGC,0
2007-08 , 3 ,DES699 ,M DES THESIS , MDES ,CONVENOR DPGC,0
2007-08 , 2 ,ECO100 ,INTRODUCTION TO PROFESSION , HSS ,S SINHA,0
2007-08 , 3 ,ECO201 ,MICROECONOMICS - I , HSS ,S SINHA,0
2007-08 , 1 ,ECO201 ,MICROECONOMICS - I , HSS ,K K SAXENA,0
2007-08 , 2 ,ECO201 ,MICROECONOMICS - I , HSS ,S SINHA,0
2007-08 , 1 ,ECO202 ,MACROECONOMICS , HSS ,COURSE DROPPED,0
2007-08 , 2 ,ECO202 ,MACROECONOMICS , HSS ,K K SAXENA,0
2007-08 , 1 ,ECO231 ,ECONOMIC PROBLEMS AND POLICY , HSS ,P M PRASAD,0
2007-08 , 2 ,ECO231 ,ECONOMIC PROBLEMS AND POLICY , HSS ,P M PRASAD,0
2007-08 , 2 ,ECO303 ,MICRO ECONOMICS II , HSS ,SARNI SAHA,0
2007-08 , 1 ,ECO311 ,ECONOMETRIC METHODS , HSS ,SANJAY KUMAR SINGH,0
2007-08 , 2 ,ECO312 ,ECONOMETRIC PRACTICE , HSS ,CONVENOR DUGC,0
2007-08 , 1 ,ECO321 ,INDUSTRIAL ECONOMICS , HSS ,S K SINGH,0
2007-08 , 2 ,ECO332 ,DEVELOPMENT ECONOMICS , HSS ,B RATH,0
2007-08 , 1 ,ECO333 ,MONEY AND BANKING , HSS ,S SINHA,0
2007-08 , 1 ,ECO341 ,ENVIRONMENTAL ECONOMICS AND POLICY , HSS ,B RATH,0
2007-08 , 2 ,ECO424 ,ECONOMIC ANALYSIS OF LAW , HSS ,P M PRASAD,0
2007-08 , 1 ,ECO734 ,INDUSTRIAL ORGANISATION AND POLICY , HSS ,,0
2007-08 , 2 ,ECO734 ,INDUSTRIAL ORGANISATION AND POLICY , HSS ,,0
2007-08 , 1 ,ECO737 ,ADVANCES IN MICROECONOMIC THEORY , HSS ,SUMIT SARKAR,0
2007-08 , 2 ,ECO738 ,INTER-INDUSTRY ECONOMICS , HSS ,K K SAXENA,0
2007-08 , 2 ,ECO739 ,PROJECT ECONOMICS , HSS ,B RATH,0
2007-08 , 2 ,ECO740 ,SEMINAR ON SELECTED TOPICS IN ADVANCED ECONOMIC ANALYSIS , HSS ,K K SAXENA,0
2007-08 , 1 ,ECO745 ,ADVANCED MONETARY THEORY , HSS ,S SINHA,0
2007-08 , 1 ,ECO747 ,ENVIRONMENTAL ECONOMICS LEGISLATION AND SOCIAL IMPACT , HSS ,B RATH,0
2007-08 , 2 ,ECO751 ,LAW AND ECONOMICS , HSS ,P M PRASAD,0
2007-08 , 1 ,ECO799 ,PHD THESIS , HSS ,CONVENOR DPGC,0
2007-08 , 2 ,ECO799 ,PHD THESIS , HSS ,CONVENOR DPGC,0
2007-08 , 2 ,EE100 ,INTRODUCTION TO PROFESSION , EE ,SUMANA GUPTA,0
2007-08 , 1 ,EE200 ,"SIGNALS, SYSTEMS AND NETWORKS ", EE ,S UMESH,0
2007-08 , 2 ,EE210 ,MICROELECTRONICS-I , EE ,J JOHN,0
2007-08 , 2 ,EE250 ,CONTROL SYSTEMS ANALYSIS , EE ,P K KALRA,0
2007-08 , 2 ,EE301 ,DIGITAL SIGNAL PROCESSING , EE ,S UMESH,0
2007-08 , 2 ,EE311 ,MICROELECTRONICS II , EE ,S S K IYER,0
2007-08 , 1 ,EE311 ,MICROELECTRONICS II , EE ,,0
2007-08 , 1 ,EE320 ,PRINCIPLES OF COMMUNICATIONS , EE ,K VASUDEVAN,0
2007-08 , 3 ,EE320 ,PRINCIPLES OF COMMUNICATIONS , EE ,P SIRCAR,0
2007-08 , 2 ,EE321 ,COMMUNICATION SYSTEMS , EE ,A BANERJEE,0
2007-08 , 1 ,EE330 ,POWER SYSTEMS , EE ,N GUPTA,0
2007-08 , 2 ,EE340 ,ELECTROMAGNETIC THEORY , EE ,A BISWAS,0
2007-08 , 2 ,EE360 ,POWER ELECTRONICS , EE ,A JOSHI,0
2007-08 , 1 ,EE370 ,DIGITAL ELECTRONICS &amp; MICROPROCESSOR TECHNOLOGY , EE ,S P DAS,0
2007-08 , 1 ,EE380 ,ELECTRICAL ENGINEERING LAB I , EE ,R ARORA,0
2007-08 , 2 ,EE381 ,ELECTRICAL ENGINEERING LAB II , EE ,R ARORA,0
2007-08 , 1 ,EE413 ,SEMICONDUCTOR DEVICES TECHNOLOGY , EE ,A K DUTTA,0
2007-08 , 1 ,EE437 ,FUNDAMENTALS OF HV ENGG &amp; LAB TECHNIQUES , EE ,R ARORA,0
2007-08 , 1 ,EE490 ,PROJECT WORK , EE ,CONVENOR DUGC,0
2007-08 , 3 ,EE491 ,PROJECT I , EE ,A BISWAS,0
2007-08 , 1 ,EE491 ,PROJECT I , EE ,CONVENOR DUGC,0
2007-08 , 1 ,EE492 ,PROJECT II , EE ,CONVENOR DUGC,0
2007-08 , 2 ,EE492 ,PROJECT II , EE ,CONVENOR DUGC,0
2007-08 , 1 ,EE603 ,ADVANCED TOPICS IN DIGITAL FILTERING , EE ,SUMANA GUPTA,0
2007-08 , 3 ,EE603 ,ADVANCED TOPICS IN DIGITAL FILTERING , EE ,S GUPTA,0
2007-08 , 1 ,EE604 ,IMAGE PROCESSING , EE ,K S VENKATESH,0
2007-08 , 1 ,EE605 ,INTRODUCTION TO SIGNAL ANALYSIS , EE ,A K CHATURVEDI,0
2007-08 , 1 ,EE606 ,ARCHITECTURE AND APPLICATIONS OF DIGITAL SIGNAL PROCESSORS , EE ,A BANERJEE,0
2007-08 , 2 ,EE607 ,WAVELET TRANSFORMS FOR SIGNAL &amp; IMAGE PROCESSING , EE ,P SIRCAR,0
2007-08 , 1 ,EE609 ,COMPUTER BASED BIOMEDICAL SIGNAL &amp; IMAGE PROCESSING , EE ,COURSE DROPED,0
2007-08 , 1 ,EE610 ,ANALOG/DIGITAL VLSI CIRCUITS , EE ,S QURESHI,0
2007-08 , 1 ,EE612 ,FIBER OPTIC SYSTEMS I , EE ,U DAS,0
2007-08 , 1 ,EE614 ,SOLID STATE DEVICES I , EE ,S S K IYER,0
2007-08 , 2 ,EE616 ,SEMICONDUCTOR DEVICE MODELLING , EE ,ALOKE DUTTA,0
2007-08 , 2 ,EE619 ,VLSI SYSTEM DESIGN , EE ,S QURESHI,0
2007-08 , 1 ,EE621 ,REPRESENTATION AND ANALYSIS OF RANDOM SIGNALS , EE ,G SHARMA,0
2007-08 , 2 ,EE622 ,COMMUNICATION THEORY , EE ,KASTURI  VASUDEVAN,0
2007-08 , 2 ,EE623 ,DETECTION &amp; ESTIMATION THEORY , EE ,G SHARMA,0
2007-08 , 1 ,EE624 ,INFORMATION AND CODING THEORY , EE ,R K BANSAL,0
2007-08 , 2 ,EE626 ,TOPICS IN STOCHASTIC PROCESSES , EE ,R  K BANSAL,0
2007-08 , 2 ,EE629 ,DIGITAL SWITCHING , EE ,Y N SINGH,0
2007-08 , 1 ,EE630 ,SIMULATON OF MODERN POWER SYSTEMS , EE ,S C SRIVASTAVA,0
2007-08 , 1 ,EE632 ,ECONOMIC OPERATION &amp; CONTROL OF POWER SYSTEMS , EE ,S N SINGH,0
2007-08 , 2 ,EE633 ,ELECTRIC POWER SYSTEM OPERATION AND  MGMT. UNDER RESTRUCTURED ENVIRONMENT , EE ,S C SRIVASTAVA,0
2007-08 , 2 ,EE635 ,HVDC TRANSMISSION &amp; FLEXIBLE A C TRANSMISSION SYSTEMS , EE ,S N SINGH,0
2007-08 , 2 ,EE638 ,HIGH VOLTAGE ENGINEERING BEHAVIOUR OF DIELECTRICS , EE ,R ARORA,0
2007-08 , 1 ,EE641 ,ADVANCED ENGINEERING ELECTROMAGNETICS , EE ,M SACHIDANANDA,0
2007-08 , 2 ,EE642 ,ANTENNAS ANALYSIS &amp; SYNTHESIS , EE ,M SACHIDANANDA,0
2007-08 , 1 ,EE645 ,MONOLITHIC MICROWAVE ICS , EE ,A BISWAS,0
2007-08 , 1 ,EE647 ,MICROWAVE MEASUREMENTS AND DESIGN , EE ,A R HARISH,0
2007-08 , 2 ,EE648 ,MICROWAVE CIRCUITS , EE ,M SACHIDANANDA,0
2007-08 , 2 ,EE649 ,THE FINITE ELEMENT METHOD FOR ELECTRIC AND MAGNETIC FIELDS , EE ,N GUPTA,0
2007-08 , 1 ,EE650 ,BASICS OF MODERN CONTROL SYSTEMS , EE ,R POTLURI,0
2007-08 , 1 ,EE658 ,"FUZZY SET, LOGIC &amp; SYSTEMS &amp; APPLICATIONS ", EE ,P K KALRA,0
2007-08 , 1 ,EE660 ,BASICS OF POWER ELECTRONIC CONVERTERS , EE ,A JOSHI,0
2007-08 , 2 ,EE661 ,POWER ELECTRONICS APPLICATIONS IN POWER SYSTEMS , EE ,P SENSARMA,0
2007-08 , 2 ,EE665 ,ADVANCED ELECTRIC DRIVES , EE ,S P DAS,0
2007-08 , 2 ,EE670 ,WIRELESS COMMUNICATIONS , EE ,A K CHATURVEDI,0
2007-08 , 1 ,EE673 ,DIGITAL COMMUNICATION NETWORKS , EE ,Y N SINGH,0
2007-08 , 1 ,EE680 ,INTELLIGENT INSTRUMENTATION , EE ,J JOHN,0
2007-08 , 1 ,EE698A ,APPLIED GAME THEORY , EE ,S KAR,0
2007-08 , 1 ,EE698B ,INTELLIGENT SYSTEMS AND CONTROL , EE ,R M K SINHA,0
2007-08 , 2 ,EE698B ,INTELLIGENT SYSTEMS AND CONTROL , EE ,SUMANA GUPTA,0
2007-08 , 2 ,EE698W ,ORGANIC ELECTRONICS , EE ,S S K IYER,0
2007-08 , 1 ,EE699 ,M TECH THESIS , EE ,CONVENOR DPGC,0
2007-08 , 2 ,EE699 ,M TECH THESIS , EE ,CONVENOR DPGC,0
2007-08 , 3 ,EE699 ,M TECH THESIS , EE ,CONVENOR DPGC,0
2007-08 , 1 ,EE699. ,M TECH THESIS (FOR DUAL DEGREE ONLY) , EE ,A BISWAS,0
